7547,99,7546,5,4,bongo ii,Unnamed: 6,Unnamed: 7,NULL,NULL.1,NULL.2,utc+08:00,NULL.3,NULL.4,96262,text,cluster
7612,99,7542,5,4,salilama,,,,,,utc+08:00,,,96265,salilama utc+08:00,3
7613,99,7542,5,4,tabulo,,,,,,utc+08:00,,,96265,tabulo utc+08:00,3
7614,99,7542,5,4,tabulo selatan,,,,,,utc+08:00,,,96265,tabulo selatan utc+08:00,3
7615,99,7541,5,4,dulupi,,,,,,utc+08:00,,,96263,dulupi utc+08:00,3
7616,99,7541,5,4,kotaraja,,,,,,utc+08:00,,,96263,kotaraja utc+08:00,3
7617,99,7541,5,4,pangi,,,,,,utc+08:00,,,96263,pangi utc+08:00,3
7618,99,7541,5,4,polohungo,,,,,,utc+08:00,,,96263,polohungo utc+08:00,3
7619,99,7541,5,4,tabongo,,,,,,utc+08:00,,,96263,tabongo utc+08:00,3
7620,99,7541,5,4,tanah putih,,,,,,utc+08:00,,,96263,tanah putih utc+08:00,3
7621,99,7541,5,4,tangga barito,,,,,,utc+08:00,,,96263,tangga barito utc+08:00,3
7622,99,7541,5,4,tangga jaya,,,,,,utc+08:00,,,96263,tangga jaya utc+08:00,1
7623,99,7540,5,4,bolihutuo,,,,,,utc+08:00,,,96264,bolihutuo utc+08:00,3
7624,99,7540,5,4,botumoito,,,,,,utc+08:00,,,96264,botumoito utc+08:00,3
7625,99,7540,5,4,dulangea (dulangeya),,,,,,utc+08:00,,,96264,dulangea (dulangeya) utc+08:00,3
7626,99,7540,5,4,hutamonu,,,,,,utc+08:00,,,96264,hutamonu utc+08:00,3
7627,99,7540,5,4,patoameme,,,,,,utc+08:00,,,96264,patoameme utc+08:00,3
7628,99,7540,5,4,potanga,,,,,,utc+08:00,,,96264,potanga utc+08:00,3
7629,99,7540,5,4,rumbia,,,,,,utc+08:00,,,96264,rumbia utc+08:00,3
7630,99,7540,5,4,tapadaa,,,,,,utc+08:00,,,96264,tapadaa utc+08:00,3
7631,99,7540,5,4,tutulo,,,,,,utc+08:00,,,96264,tutulo utc+08:00,3
7632,99,7539,5,4,gembileme,,,,,,utc+08:00,,,99562,gembileme utc+08:00,3
7633,99,7539,5,4,kanggilo,,,,,,utc+08:00,,,99562,kanggilo utc+08:00,3
7634,99,7539,5,4,mopi,,,,,,utc+08:00,,,99562,mopi utc+08:00,3
7635,99,7539,5,4,omibur,,,,,,utc+08:00,,,99562,omibur utc+08:00,3
7636,99,7539,5,4,tenabaga,,,,,,utc+08:00,,,99562,tenabaga utc+08:00,3
7637,99,7539,5,4,umar,,,,,,utc+08:00,,,99562,umar utc+08:00,3
