name,site_url_2,icon_url_3,platform_names,google_play_url,app_store_url,screen_urls,Description,category_names,price,language_names,icon_url_2,facebook_username_2,twitter_username_2,site_url_1,icon_url_1,facebook_username_1,twitter_username_1,clean_text,cluster,cluster_name
Eco & Green Dictionary,https://play.google.com/store/apps/details?id=com.ecowho.greendictionary&feature=search_result,https://lh3.ggpht.com/qve7G_8mvwjf_7TDzJnMphT-WPTdJlRP5_LtKd8ol-W8fsuI0Mv_gYS9Ll2P3o33nQ=w124,Android,https://play.google.com/store/apps/details?id=com.ecowho.greendictionary&feature=search_result,,"https://lh5.ggpht.com/4RgHQqWP6DSN6xzq_B4jmEgqMD02pun6um3MZ3hnAaETGDWgQgJP6CL27YiThSjvWYI=h230,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","Green dictionary of 850+ environmental, ecological, solar power & wind power, energy efficiency, climate change, weather, recycling, global warming and general 'green' terms and definitions. Totally Free! Helps you understand climate change and various environmental issues better. Learn more about how the planet Earth really works and how you can live better with the environment.","Environment, Education",0.0,English,,,greendictionary,http://www.aykira.com, , ,,eco green dictionary,9,"Cluster 9 - green, directory, watch"
Find Green,https://play.google.com/store/apps/details?id=com.thirdwhale.org&feature=search_result,https://lh5.ggpht.com/Q1MGpTMIJqhZIqgXIJkgjA7OI9-ikPgowiIh3IhYXiazwpMf1_GoJhc0SwMsKJBddrI=w124,Android,https://play.google.com/store/apps/details?id=com.thirdwhale.org&feature=search_result,,"https://lh4.ggpht.com/4Ti5_1W5Tc4YJb3VYW9qlb4kskSpg-R66-owFNDeOYtiR4Vd0A6RXv4DVHj5rfpJ_g=h230,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","Find green businesses and resources to help you live a sustainable lifestyle on a local level.  Search the largest directory of green businesses in North America. Find local recycling centers, to farmers markets, to green product retailers. Go to GenGreenLife.com to learn how to become a part of this directory. ",Environment,0.0,English,,,,https://play.google.com, , ,FindGreen,find green,9,"Cluster 9 - green, directory, watch"
Get Green,http://www.appsafari.com/productivity/9071/get-green/,,iOS,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","Get Green sends a helpful season-based daily tip to your iPhone, ranging from green workplaces, to throwing a green Halloween party and even greening your wedding. One recent tip: Instead of tossing used coffee grounds, add them to your garden soil. The grounds will provide nutrients that will help your plants flourish. Who knew?",Environment,0.0,English,,,, ,http://i.appsafari.com/wp-content/uploads/2009/04/getgreen.thumbnail.gif,appsafari,,get green,9,"Cluster 9 - green, directory, watch"
Go Green,https://itunes.apple.com/us/app/go-green/id291830679?mt=8,https://lh4.ggpht.com/vkNR9VtcpwN3_JQR8bGlLA6Wa-rNzTgWXrqLdWgaVcNm4MaYynbivb2m1gZqGhTA6rI=w124,"iOS, Desktop, Android",https://play.google.com/store/apps/details?id=com.webworks.gogreen&feature=search_result#?t=W251bGwsMSwxLDEsImNvbS53ZWJ3b3Jrcy5nb2dyZWVuIl0.,https://itunes.apple.com/us/app/go-green/id291830679?mt=8,"https://lh3.ggpht.com/shcOLLLwX3ss71dfRoY7-fNeJ6xV1TflRJyaYDBZ3rhK7yBhRN4LaT6HdGdPBEcq75A=h230, https://lh3.ggpht.com/shcOLLLwX3ss71dfRoY7-fNeJ6xV1TflRJyaYDBZ3rhK7yBhRN4LaT6HdGdPBEcq75A=h230,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","I look at Go Green as a terrific intro to the environment, or an app for the apathetic. For example, if you’re trying to get a friend or relative to be more eco-friendly and you know the only possible chance of success is through baby steps. Each time the application is opened, another bit-sized Green Tip is displayed, then saved to a list, such as: “¢    Wrap your water heater in an insulated blanket, and you’ll eliminate 1,000 lbs. of CO2 a year. Eliminate another 550 lbs. by lowering the water heater thermostat to 120 degrees F. (These metrics have not been verified by EcoSalon). “¢    Buy shade-grown coffee. It’s grown naturally, under the rainforest canopy, preserving forests from clear-cutting and leaving more trees to absorb CO2.",Environment,0.0,English,,,,http://www.apple.com/, , ,,green,9,"Cluster 9 - green, directory, watch"
Green Outlet,http://www.keylime314.com/,https://itunes.apple.com/us/app/green-outlet/id329692231?mt=8,iOS,,https://itunes.apple.com/us/app/green-outlet/id329692231?mt=8,"http://a294.phobos.apple.com/us/r1000/076/Purple/05/88/a8/mzl.lrgqnfam.320x480-75.jpg, http://a1448.phobos.apple.com/us/r1000/090/Purple/8f/e9/6b/mzl.esypktxn.320x480-75.jpg,  ,  ,  ,  , http://a294.phobos.apple.com/us/r1000/076/Purple/05/88/a8/mzl.lrgqnfam.320x480-75.jpg, http://a1448.phobos.apple.com/us/r1000/090/Purple/8f/e9/6b/mzl.esypktxn.320x480-75.jpg, http://a414.phobos.apple.com/us/r1000/086/Purple/a9/ee/97/mzl.igevlnbf.320x480-75.jpg, http://a1144.phobos.apple.com/us/r1000/095/Purple/8c/0d/26/mzl.nnhrrafk.320x480-75.jpg, http://a1367.phobos.apple.com/us/r1000/115/Purple/00/50/d4/mzl.otmsxgjr.320x480-75.jpg,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ",This app calculates energy usage from your appliances. Use it to decide which appliances to upgrade first and how to adjust your usage. sustainablog (http://s.tt/1xVaK),Environment,0.0,English,,,, ,http://www.keylime314.com/rw_common/images/keylimelogo.png,pages/Key-Lime-314-LLC/141800932513907,KeyLime314Dev,green outlet,9,"Cluster 9 - green, directory, watch"
Green Passport,https://play.google.com/store/apps/details?id=air.GreenPassport&feature=search_result,https://lh6.ggpht.com/6IDq5StYdK4mypF-SZcCN_NKt17jasQHrcf7Oro_0ChPRR96PYikKs79APRxHKWvJ-M=w124,Android,https://play.google.com/store/apps/details?id=air.GreenPassport&feature=search_result,,"https://lh4.ggpht.com/eCGc1ZHEN54Q2nOXc4sNJmocbMyHb1-KzK-ygfC-Tdb1iU4hfQWSQXre7QfXIw8dn9-V=h230,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","The aim of this Green Passport App is to introduce you, the potential traveller, to some of the things you can do to help make tourism a sustainable activity, by which we mean an activity that is not only respectful of the environment but that is also good for the economic and social development of the communities that will be your hosts. As you ‘take a tour’ through the pages of the Passport you will pick up background information and useful tips for every stage of a journey, including pre-departure planning and things you can do after your return.",Environment,0.0,English,,,Green_Passport, , , ,,green passport,9,"Cluster 9 - green, directory, watch"
iNewz Green,http://iphone-apps.toptenreviews.com/green/inewz-green-review.html,,iOS,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","iNewz Green acts as a portal for eco-friendly, environment-aware news. Select the category of green news you’re interested in, and a list of the latest articles will be displayed. Tap the headline and an integrated browser page will take you straight to the selected article on the source’s website. If you like the story, email it to your friends, save it to your Del.icio.us bookmark,  or publish it to your Twitter stream. News is culled from such sources as Planet Green, The Daily Green, TreeHugger, Popular Science, Good Guide and the iNewz Vertography Blog.","Environment, Education",0.0,English,,,, ,http://www.toptenreviews.com/i/rev/prod/3012-inewz-green-box.jpg, ,iNewz,inewz green,9,"Cluster 9 - green, directory, watch"
My Green Directory,https://play.google.com/store/apps/details?id=com.mygreendirectory&feature=search_result,https://lh6.ggpht.com/taBrm_Saj453XmFqUvIX6o_xdNVVPboOaLTZrDPs0jmrz3nvCROi3hSvwoQUa7Az9zk=w124,Android,https://play.google.com/store/apps/details?id=com.mygreendirectory&feature=search_result,,"https://lh6.ggpht.com/2Nprz_T3Hw40ejbaKBeSTr4mFzD6-laCRMyGSe06vidH6C5fse7wAkro7Q7fduJ3yIc=h230,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","More than just an Eco Directory - find eco companies, events, news, competitions and offers all under one roof! My Green Directory has been promoting green companies with products, services & info online since 2006. All adhere to our listing criteria and genuinely follow environmentally friendly, sustainable, fair-trade, organic, natural, ethical and socially responsible principles. Now you can download our Android App!",Environment,0.0,English,,,,http://www.mygreendirectory.info/mobile/, ,mygreendirectory,,green directory,9,"Cluster 9 - green, directory, watch"
