89,99,5,2,2,kerinci,,,,,,utc+07:00,37152,37175.0,,kerinci utc+07:00,3
90,99,5,2,2,merangin,,,,,,utc+07:00,37311,37372.0,,merangin utc+07:00,3
91,99,5,2,2,muaro jambi,,,,,,utc+07:00,36361,36382.0,,muaro jambi utc+07:00,3
92,99,5,2,2,sarolangun,,,,,,utc+07:00,37382,37492.0,,sarolangun utc+07:00,3
93,99,5,3,2,sungaipenuh,,,,,,utc+07:00,37111,37171.0,,sungaipenuh utc+07:00,3
94,99,5,2,2,tanjung jabung barat,,,,,,utc+07:00,36511,36555.0,,tanjung jabung barat utc+07:00,0
95,99,5,2,2,tanjung jabung timur,,,,,,utc+07:00,36572,36773.0,,tanjung jabung timur utc+07:00,3
96,99,5,2,2,tebo,,,,,,utc+07:00,37259,37573.0,,tebo utc+07:00,3
97,99,22,2,2,bandung,,,,,,utc+07:00,40191,40973.0,,bandung utc+07:00,3
98,99,22,3,2,bandung,,,,,,utc+07:00,40111,40614.0,,bandung utc+07:00,3
99,99,22,2,2,bandung barat,,,,,,utc+07:00,40391,40566.0,,bandung barat utc+07:00,0
100,99,22,3,2,banjar,,,,,,utc+07:00,46311,46331.0,,banjar utc+07:00,3
101,99,22,2,2,bekasi,,,,,,utc+07:00,17211,17730.0,,bekasi utc+07:00,3
102,99,22,3,2,bekasi,,,,,,utc+07:00,17111,17432.0,,bekasi utc+07:00,3
103,99,22,2,2,bogor,,,,,,utc+07:00,16110,16960.0,,bogor utc+07:00,3
104,99,22,3,2,bogor,,,,,,utc+07:00,16111,16161.0,,bogor utc+07:00,3
105,99,22,2,2,ciamis,,,,,,utc+07:00,46211,46388.0,,ciamis utc+07:00,3
106,99,22,2,2,cianjur,,,,,,utc+07:00,43215,43292.0,,cianjur utc+07:00,3
107,99,22,3,2,cimahi,,,,,,utc+07:00,40511,40531.0,,cimahi utc+07:00,3
108,99,22,2,2,cirebon,,,,,,utc+07:00,45151,45652.0,,cirebon utc+07:00,3
109,99,22,3,2,cirebon,,,,,,utc+07:00,45111,45141.0,,cirebon utc+07:00,3
110,99,22,3,2,depok,,,,,,utc+07:00,16411,16512.0,,depok utc+07:00,3
111,99,22,2,2,garut,,,,,,utc+07:00,44111,44193.0,,garut utc+07:00,3
112,99,22,2,2,indramayu,,,,,,utc+07:00,45211,45365.0,,indramayu utc+07:00,3
113,99,22,2,2,karawang,,,,,,utc+07:00,41311,41385.0,,karawang utc+07:00,3
114,99,22,2,2,kuningan,,,,,,utc+07:00,45511,45595.0,,kuningan utc+07:00,3
115,99,22,2,2,majalengka,,,,,,utc+07:00,45411,45476.0,,majalengka utc+07:00,3
116,99,22,2,2,pangandaran,,,,,,utc+07:00,46267,46397.0,,pangandaran utc+07:00,3
117,99,22,2,2,purwakarta,,,,,,utc+07:00,41111,41181.0,,purwakarta utc+07:00,3
118,99,22,2,2,subang,,,,,,utc+07:00,41211,41286.0,,subang utc+07:00,3
119,99,22,2,2,sukabumi,,,,,,utc+07:00,43132,43368.0,,sukabumi utc+07:00,3
120,99,22,3,2,sukabumi,,,,,,utc+07:00,43111,43161.0,,sukabumi utc+07:00,3
121,99,22,2,2,sumedang,,,,,,utc+07:00,45311,45393.0,,sumedang utc+07:00,3
122,99,22,2,2,tasikmalaya,,,,,,utc+07:00,46153,46475.0,,tasikmalaya utc+07:00,3
123,99,22,3,2,tasikmalaya,,,,,,utc+07:00,46111,46196.0,,tasikmalaya utc+07:00,3
124,99,9,2,2,bengkayang,,,,,,utc+07:00,79181,79286.0,,bengkayang utc+07:00,3
125,99,9,2,2,kapuas hulu,,,,,,utc+07:00,78711,78775.0,,kapuas hulu utc+07:00,3
126,99,9,2,2,kayong utara,,,,,,utc+07:00,78852,78857.0,,kayong utara utc+07:00,3
127,99,9,2,2,ketapang,,,,,,utc+07:00,78811,78876.0,,ketapang utc+07:00,3
128,99,9,2,2,kubu raya,,,,,,utc+07:00,78234,78393.0,,kubu raya utc+07:00,3
129,99,9,2,2,landak,,,,,,utc+07:00,79355,79367.0,,landak utc+07:00,3
130,99,9,2,2,melawi,,,,,,utc+07:00,79671,79682.0,,melawi utc+07:00,3
131,99,9,2,2,pontianak,,,,,,utc+07:00,78351,78915.0,,pontianak utc+07:00,3
132,99,9,3,2,pontianak,,,,,,utc+07:00,78111,78241.0,,pontianak utc+07:00,3
133,99,9,2,2,sambas,,,,,,utc+07:00,79154,79467.0,,sambas utc+07:00,3
134,99,9,2,2,sanggau,,,,,,utc+07:00,78511,78591.0,,sanggau utc+07:00,3
135,99,9,2,2,sekadau,,,,,,utc+07:00,79511,79588.0,,sekadau utc+07:00,3
136,99,9,3,2,singkawang,,,,,,utc+07:00,79111,79251.0,,singkawang utc+07:00,3
137,99,9,2,2,sintang,,,,,,utc+07:00,78611,78694.0,,sintang utc+07:00,3
138,99,6,2,2,banjarnegara,,,,,,utc+07:00,53411,53482.0,,banjarnegara utc+07:00,3
139,99,6,2,2,banyumas,,,,,,utc+07:00,53111,53196.0,,banyumas utc+07:00,3
140,99,6,2,2,batang,,,,,,utc+07:00,51211,51281.0,,batang utc+07:00,3
141,99,6,2,2,blora,,,,,,utc+07:00,58211,58384.0,,blora utc+07:00,3
142,99,6,2,2,boyolali,,,,,,utc+07:00,57311,57391.0,,boyolali utc+07:00,3
143,99,6,2,2,brebes,,,,,,utc+07:00,52211,52276.0,,brebes utc+07:00,3
144,99,6,2,2,cilacap,,,,,,utc+07:00,53211,53283.0,,cilacap utc+07:00,3
145,99,6,2,2,demak,,,,,,utc+07:00,59511,59583.0,,demak utc+07:00,3
146,99,6,2,2,grobogan,,,,,,utc+07:00,58111,58193.0,,grobogan utc+07:00,3
147,99,6,2,2,jepara,,,,,,utc+07:00,59411,59466.0,,jepara utc+07:00,3
148,99,6,2,2,karanganyar,,,,,,utc+07:00,57171,57794.0,,karanganyar utc+07:00,3
149,99,6,2,2,kebumen,,,,,,utc+07:00,54311,54474.0,,kebumen utc+07:00,3
150,99,6,2,2,kendal,,,,,,utc+07:00,51311,51383.0,,kendal utc+07:00,3
151,99,6,2,2,klaten,,,,,,utc+07:00,57411,57486.0,,klaten utc+07:00,3
152,99,6,2,2,kudus,,,,,,utc+07:00,59311,59382.0,,kudus utc+07:00,3
153,99,6,2,2,magelang,,,,,,utc+07:00,56126,56511.0,,magelang utc+07:00,3
154,99,6,3,2,magelang,,,,,,utc+07:00,56111,56127.0,,magelang utc+07:00,3
155,99,6,2,2,pati,,,,,,utc+07:00,59111,59186.0,,pati utc+07:00,3
156,99,6,2,2,pekalongan,,,,,,utc+07:00,51127,51193.0,,pekalongan utc+07:00,3
157,99,6,3,2,pekalongan,,,,,,utc+07:00,51111,51151.0,,pekalongan utc+07:00,3
158,99,6,2,2,pemalang,,,,,,utc+07:00,52311,52371.0,,pemalang utc+07:00,3
159,99,6,2,2,purbalingga,,,,,,utc+07:00,53311,53393.0,,purbalingga utc+07:00,3
160,99,6,2,2,purworejo,,,,,,utc+07:00,54112,54265.0,,purworejo utc+07:00,3
161,99,6,2,2,rembang,,,,,,utc+07:00,59211,59274.0,,rembang utc+07:00,3
162,99,6,3,2,salatiga,,,,,,utc+07:00,50711,50741.0,,salatiga utc+07:00,3
163,99,6,2,2,semarang,,,,,,utc+07:00,50123,50777.0,,semarang utc+07:00,3
164,99,6,3,2,semarang,,,,,,utc+07:00,50111,50271.0,,semarang utc+07:00,3
165,99,6,2,2,sragen,,,,,,utc+07:00,57211,57293.0,,sragen utc+07:00,3
166,99,6,2,2,sukoharjo,,,,,,utc+07:00,57161,57571.0,,sukoharjo utc+07:00,3
167,99,6,3,2,surakarta (solo),,,,,,utc+07:00,57116,57199.0,,surakarta (solo) utc+07:00,3
168,99,6,2,2,tegal,,,,,,utc+07:00,52121,52473.0,,tegal utc+07:00,3
169,99,6,3,2,tegal,,,,,,utc+07:00,52111,52141.0,,tegal utc+07:00,3
170,99,6,2,2,temanggung,,,,,,utc+07:00,56211,56283.0,,temanggung utc+07:00,3
171,99,6,2,2,wonogiri,,,,,,utc+07:00,57611,57698.0,,wonogiri utc+07:00,3
172,99,6,2,2,wonosobo,,,,,,utc+07:00,56311,56374.0,,wonosobo utc+07:00,3
173,99,7,2,2,bangkalan,,,,,,utc+07:00,69112,69175.0,,bangkalan utc+07:00,3
174,99,7,2,2,banyuwangi,,,,,,utc+07:00,68411,68488.0,,banyuwangi utc+07:00,3
175,99,7,3,2,batu,,,,,,utc+07:00,65311,65331.0,,batu utc+07:00,3
176,99,7,2,2,blitar,,,,,,utc+07:00,66151,66194.0,,blitar utc+07:00,3
177,99,7,3,2,blitar,,,,,,utc+07:00,66113,66133.0,,blitar utc+07:00,3
178,99,7,2,2,bojonegoro,,,,,,utc+07:00,62111,62195.0,,bojonegoro utc+07:00,3
179,99,7,2,2,bondowoso,,,,,,utc+07:00,68211,68291.0,,bondowoso utc+07:00,3
180,99,7,2,2,gresik,,,,,,utc+07:00,61111,61182.0,,gresik utc+07:00,3
181,99,7,2,2,jember,,,,,,utc+07:00,68111,68196.0,,jember utc+07:00,3
182,99,7,2,2,jombang,,,,,,utc+07:00,61411,61485.0,,jombang utc+07:00,3
183,99,7,2,2,kediri,,,,,,utc+07:00,64113,64294.0,,kediri utc+07:00,3
184,99,7,3,2,kediri,,,,,,utc+07:00,64111,64131.0,,kediri utc+07:00,3
185,99,7,2,2,lamongan,,,,,,utc+07:00,62211,62293.0,,lamongan utc+07:00,3
186,99,7,2,2,lumajang,,,,,,utc+07:00,67311,67383.0,,lumajang utc+07:00,3
187,99,7,2,2,madiun,,,,,,utc+07:00,63112,63182.0,,madiun utc+07:00,3
188,99,7,3,2,madiun,,,,,,utc+07:00,63111,63131.0,,madiun utc+07:00,3
189,99,7,2,2,magetan,,,,,,utc+07:00,63137,63395.0,,magetan utc+07:00,3
190,99,7,2,2,malang,,,,,,utc+07:00,65151,65393.0,,malang utc+07:00,3
191,99,7,3,2,malang,,,,,,utc+07:00,65111,65146.0,,malang utc+07:00,3
192,99,7,2,2,mojokerto,,,,,,utc+07:00,61351,61385.0,,mojokerto utc+07:00,3
193,99,7,3,2,mojokerto,,,,,,utc+07:00,61311,61321.0,,mojokerto utc+07:00,3
194,99,7,2,2,nganjuk,,,,,,utc+07:00,64311,64484.0,,nganjuk utc+07:00,3
195,99,7,2,2,ngawi,,,,,,utc+07:00,63211,63285.0,,ngawi utc+07:00,3
196,99,7,2,2,pacitan,,,,,,utc+07:00,63511,63584.0,,pacitan utc+07:00,3
197,99,7,2,2,pamekasan,,,,,,utc+07:00,69311,69383.0,,pamekasan utc+07:00,3
198,99,7,2,2,pasuruan,,,,,,utc+07:00,67151,67186.0,,pasuruan utc+07:00,3
199,99,7,3,2,pasuruan,,,,,,utc+07:00,67111,67171.0,,pasuruan utc+07:00,3
200,99,7,2,2,ponorogo,,,,,,utc+07:00,63411,63493.0,,ponorogo utc+07:00,3
201,99,7,2,2,probolinggo,,,,,,utc+07:00,67251,67293.0,,probolinggo utc+07:00,3
202,99,7,3,2,probolinggo,,,,,,utc+07:00,67211,67231.0,,probolinggo utc+07:00,3
203,99,7,2,2,sampang,,,,,,utc+07:00,69212,69291.0,,sampang utc+07:00,3
204,99,7,2,2,sidoarjo,,,,,,utc+07:00,61212,61276.0,,sidoarjo utc+07:00,3
205,99,7,2,2,situbondo,,,,,,utc+07:00,68311,68374.0,,situbondo utc+07:00,3
206,99,7,2,2,sumenep,,,,,,utc+07:00,69412,69493.0,,sumenep utc+07:00,3
207,99,7,3,2,surabaya,,,,,,utc+07:00,60111,60293.0,,surabaya utc+07:00,3
208,99,7,2,2,trenggalek,,,,,,utc+07:00,66311,66382.0,,trenggalek utc+07:00,3
209,99,7,2,2,tuban,,,,,,utc+07:00,62311,62391.0,,tuban utc+07:00,3
210,99,7,2,2,tulungagung,,,,,,utc+07:00,66212,66293.0,,tulungagung utc+07:00,3
211,99,10,2,2,balangan,,,,,,utc+08:00,71611,71666.0,,balangan utc+08:00,4
212,99,10,2,2,banjar,,,,,,utc+08:00,70611,71213.0,,banjar utc+08:00,4
213,99,10,3,2,banjarbaru,,,,,,utc+08:00,70713,70731.0,,banjarbaru utc+08:00,4
214,99,10,3,2,banjarmasin,,,,,,utc+08:00,70111,70241.0,,banjarmasin utc+08:00,4
215,99,10,2,2,barito kuala,,,,,,utc+08:00,70511,70582.0,,barito kuala utc+08:00,4
216,99,10,2,2,hulu sungai selatan,,,,,,utc+08:00,71211,71292.0,,hulu sungai selatan utc+08:00,4
217,99,10,2,2,hulu sungai tengah,,,,,,utc+08:00,71311,71391.0,,hulu sungai tengah utc+08:00,4
218,99,10,2,2,hulu sungai utara,,,,,,utc+08:00,71412,71471.0,,hulu sungai utara utc+08:00,4
219,99,10,2,2,kotabaru,,,,,,utc+08:00,72111,72181.0,,kotabaru utc+08:00,4
220,99,10,2,2,tabalong,,,,,,utc+08:00,71512,71575.0,,tabalong utc+08:00,4
221,99,10,2,2,tanah bumbu,,,,,,utc+08:00,72211,72275.0,,tanah bumbu utc+08:00,4
222,99,10,2,2,tanah laut,,,,,,utc+08:00,70812,70883.0,,tanah laut utc+08:00,4
